time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.5202360537711497,0.30356492645321775,16.97268050742763,6.214717139719614,0.206829063256051,0.0,-2.17679849895914,-0.157415553194579,4.760674418371607,-0.19913997744323259,0.08355338071706822,0.0,463.89274056094996,462.91827888512756,461.85334141309846,462.2322035615928
2.580000000000002,-1.6547739602709273,0.2928255432765617,17.25898813419606,6.204153480043077,0.21194681238787894,0.0,-2.3082598166243953,-0.20150468950972608,4.782488480868535,-0.18739480658554966,0.078612981619795,0.0,441.178510825987,440.7758455620744,441.72127222172867,442.65153605119235
2.640000000000002,-1.7971963869990595,0.27929177182463644,17.54603468000097,6.193140959065243,0.21950171961829223,0.0,-2.439838165485821,-0.25055152356540544,4.785301505766226,-0.19399822311704323,0.05891885671491055,0.0,436.5372256919299,434.89464384144634,437.2902471927612,436.7040754543857
2.700000000000002,-1.948050279774903,0.2624689013040636,17.835014437095477,6.186324741923485,0.22317373790769057,0.0,-2.5889350465827143,-0.310836647426368,4.846747884172571,-0.1711104067548617,0.06194547480623213,0.0,456.0131163180984,456.25728992163107,455.26579273747416,457.06098591411427
2.760000000000002,-2.109241306581036,0.24143988765528962,18.13296364184581,6.19393617554614,0.24715027208700313,0.0,-2.7866439575872235,-0.389045563111051,5.082835314960102,-0.12597778758629397,0.11006657122411877,0.0,509.3833461808214,512.8175476444372,507.2130013751783,510.42466781009284
2.820000000000002,-2.280839350228785,0.21656196950061227,18.43719268655125,6.187055575814263,0.25382436239140826,0.0,-2.9338850890536987,-0.44075732143488305,5.057793353931637,-0.13627864066786896,0.10572688969323099,0.0,433.74654071831037,433.3925845011239,434.11602835348697,433.2348441369658
2.880000000000002,-2.4606577515460746,0.18874112629843978,18.737051312300114,6.179305935468779,0.26023543277340355,0.0,-3.0606653518703566,-0.4871646653749992,4.937630818849759,-0.13022063934763262,0.10761432196423117,0.0,401.1796838911343,401.36230385462636,400.97449139502345,401.5058442902357
2.940000000000002,-2.6494655802188003,0.1575285306752734,19.034406299257036,6.17148528266431,0.26670956558736325,0.0,-3.2334890230701285,-0.5539090702744071,4.973479190461103,-0.1306783133293733,0.10453894880199846,0.0,454.68169266177176,454.44488508187254,453.9198656518882,453.8679366131347
3.000000000000002,-2.847991941399652,0.12250229637297626,19.330994276778856,6.166042754587425,0.2737213356943933,0.0,-3.384698845760905,-0.6140216656005901,4.912550897694932,-0.14888575566956827,0.09384232869653601,0.0,423.41038907239715,422.4983488524611,425.0092781466905,423.42722060810297
3.0600000000000023,-3.055707258844479,0.0837830349473277,19.62382363513784,6.157178534779778,0.28200911769832615,0.0,-3.5398631306162054,-0.6772827420977812,4.848113116080159,-0.1469701042255059,0.11053891193993569,0.0,422.71529048929034,424.1609926224584,422.47633184774264,422.61963908084226
3.1200000000000023,-3.272820673260203,0.04117917597473579,19.91249092315352,6.153784891673958,0.29311804690620047,0.0,-3.6981660220355805,-0.7430859210504083,4.773793296994028,-0.12262911122757772,0.13254660859008288,0.0,419.2142148501159,421.1359443054095,419.49016026922266,421.5798777237605
